SightingFID,Date,SurveyNum,Sighting,SurveyType,Effort,StartTime,EndTime,StartLat,StartLon,HumanInteraction,SightingGroup,SightingNotes,#Boats,#Lines,#CrabPots,Categories Defined?
44062,11-Mar-14,7704,44,Photo-id (Pop Mon),Photo-id (Pop Mon),10:40,10:45,27.46562,-82.69015,0,"F146,F228,F179","boats-3, lines-0, crab pots-2.",3,0,2,0
44063,11-Mar-14,7704,45,Photo-id (Pop Mon),Photo-id (Pop Mon),10:55,11:01,27.47714,-82.69317,0,"F276,F142","boats-4, lines-0, crab pots-3.",4,0,3,0
44064,11-Mar-14,7704,46,Photo-id (Pop Mon),Photo-id (Pop Mon),11:22,11:33,27.47182,-82.66096,0,F274,"boats-1, lines-1, crab pots-999",1,1,-999,0
44065,11-Mar-14,7704,47,Photo-id (Pop Mon),Photo-id (Pop Mon),11:37,11:43,27.47231,-82.66129,0,"F215,2152","no boats, lines or crab pots.",0,0,0,0
44066,11-Mar-14,7704,48,Photo-id (Pop Mon),Photo-id (Pop Mon),12:00,12:18,27.49627,-82.65228,0,F222,"boats-1, lines-1, crab pots-0.",1,1,0,0
44067,11-Mar-14,7704,49,Photo-id (Pop Mon),Photo-id (Pop Mon),14:17,14:21,27.47948,-82.69716,L,"F215,2152","boats-4, lines-2, crab pots-0. A boat in ICW saw dolphins-slowed down to within 15m and then left.",4,2,0,0
44068,11-Mar-14,7704,50,Photo-id (Pop Mon),Photo-id (Pop Mon),14:37,14:52,27.44395,-82.68715,L,"FB65,F241,C655","boats-14, lines-5, crab pots-1. Boston whaler approaching dolphin, Fun and Sun boat tours also harrassing dolphins. Blue Jupiter approaching dolphins. A Bow Rider is harassing dolphins. All harrassing vehicles photographed.",14,5,1,1
44069,11-Mar-14,7704,51,Photo-id (Pop Mon),Photo-id (Pop Mon),15:54,16:03,27.34987,-82.59803,0,"FB92,F128","no boats, lines. Crab pots-3.",0,0,3,0
44070,11-Mar-14,7704,52,Photo-id (Pop Mon),Photo-id (Pop Mon),16:09,16:25,27.34534,-82.58651,0,"F131,1317","boats-1, lines-0, crab pots-1.",1,0,1,0
44071,19-Mar-14,7705,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:45,10:52,27.29728,-82.57333,0,"FB79,C798","No lines, boats, crab pots.",0,0,0,0
44072,19-Mar-14,7705,22,Photo-id (Pop Mon),Photo-id (Pop Mon),11:04,11:14,27.26615,-82.56829,0,1315,"Animals traveling along sand bar in large breaking waves. Unable to approach close enough for good photos. Boats-1, Lines-0, Crab pots-0.",1,0,0,0
44073,19-Mar-14,7705,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:22,11:34,27.26061,-82.55112,0,"F153,FB15,FB25,SOLB,PHIL,C258","Boats-2, Lines-0, Crab pots-3.",2,0,3,0
44074,19-Mar-14,7705,24,Photo-id (Pop Mon),Photo-id (Pop Mon),12:43,12:50,27.11212,-82.45926,0,"ASPK,CL-5441","Pinwheeling. No boats, lines, crabpots.",0,0,0,0
44075,19-Mar-14,7705,25,Photo-id (Pop Mon),Photo-id (Pop Mon),14:46,14:51,27.25231,-82.52942,0,F264,"Boats-6, Lines and Crab pots-0.",6,0,0,0
44076,19-Mar-14,7705,26,Photo-id (Pop Mon),Opportunistic,16:01,16:15,27.31087,-82.54714,"L,I","F108,FB92,F131,F128,F211,F262,1315,F266,F241,1753,1317","Banging side of boat to attract dolphins. Approaching within 8m. Other=surfing stern wake of large yacht. SG1: 1315, 1753, F108, F211, F262, F266, C654. SG2: FB92, F128, F131,1317. Boats-10, Lines-0, Crab pots-0.",10,0,0,1
44078,19-Mar-14,7706,41,Photo-id (Pop Mon),Photo-id (Pop Mon),10:52,11:04,27.29601,-82.56042,P,"FB92,F128","F128 rolled and surfaced very close to crab pot, may have touched line. I don't think it was chasing a fish or feeding so I marked it as play (JA). Continued to next pot and surfaced very closely again (see photos). No more interaction observed after that",4,10,7,1
44079,19-Mar-14,7706,42,Photo-id (Pop Mon),Photo-id (Pop Mon),11:11,11:17,27.30532,-82.55798,0,"FB92,F128,F211,F262,F221","SG1: F262, F211, F221 SG2:FB92, FB128 SGs joined as sighting began, one rec boat trolling a line past SG1 at start of sighting. They slowed down and reeled in the line. Then SG1 joined SG2 and socialized in channel. As sail tourist boat passed, they did n",2,1,0,1
44080,19-Mar-14,7706,43,Photo-id (Pop Mon),Photo-id (Pop Mon),11:25,11:39,27.30505,-82.55539,X,F221,"Sarasota Bay explorer boat saw dolphin, stopped and reversed in channel for better view, but probably stayed far enough away. Sea wall feeding in Hansen Bayou and next canal to the west. Boats-2, Lines-1, Crab pots-0.",2,1,0,1
44081,19-Mar-14,7706,44,Photo-id (Pop Mon),Photo-id (Pop Mon),12:26,12:55,27.36746,-82.59924,X,"F182,C834,MTBG","F182 (milling near crab pots); C834 also milling near crab pots about 200m away. MTBG prob feeding then all of them traveling north. X=possibly interacting with crab pots. Boats-0, Lines-0, Crab pots-4.",0,0,4,0
44082,19-Mar-14,7706,45,Photo-id (Pop Mon),Photo-id (Pop Mon),12:58,13:11,27.37331,-82.60509,0,"F164,C991,F242,C912","F164 and F242= resting. C991 and C912 prob feeding. Possibly F242 upside down tail slap at the beginning of the sighting (see video). C991 with boat. Boats-0, Lines-0, Crab pots-0. Associated Organism-royal tern.",0,0,0,0
44083,19-Mar-14,7706,46,Photo-id (Pop Mon),Photo-id (Pop Mon),13:45,13:59,27.43205,-82.66977,L,"FB02,F236","Cabin cruiser headed S in ICW increased speed to induce stern wake riding. Dolphins rode wake until marker 28, may have been a third dolphin in ICW but was never part of sighting. Boats-14, Lines-1 (wading fisherman), Crab pots-27.",14,1,27,1
44084,19-Mar-14,7706,47,Photo-id (Pop Mon),Photo-id (Pop Mon),14:04,14:13,27.42189,-82.65623,0,"F272,F280","Sea wall feeding. Boats-2, Lines-2(off sea wall), Crab pots-3.",2,2,3,1
44085,19-Mar-14,7706,48,Photo-id (Pop Mon),Photo-id (Pop Mon),14:18,14:28,27.42676,-82.66263,L,"FB65,C655","One boat stopped and approached animals. Boats-11, Lines-1, Crab pots-12.",11,1,12,0
44086,19-Mar-14,7706,49,Photo-id (Pop Mon),Photo-id (Pop Mon),14:35,14:36,27.4355,-82.67509,0,F282,"Just chilling in the shallows, sharking around. No boats, lines or crab pots.",0,0,0,0
44087,19-Mar-14,7706,50,Photo-id (Pop Mon),Photo-id (Pop Mon),14:54,15:08,27.44639,-82.68684,L,"F178,F188,F146,F228,F135,F179","When we arrived, two tour boats were harassing dolphins. Fun N' Sun and Captain Kim. Captain Kim drove through (over and past dolphins). Fun in Sun moved on when they saw us. Animals swam very close to kayak with line in water with no interaction. Rental ",14,3,3,1
44088,01-Apr-14,7707,21,Photo-id (Pop Mon),Photo-id (Pop Mon),11:01,11:12,27.5601,-82.74388,0,"LBSL,BASH,JGLD,ATMM,JGL2","Boats, lines, crab pots=0. AO=brown pelican",0,0,0,0
44089,01-Apr-14,7707,22,Photo-id (Pop Mon),Photo-id (Pop Mon),11:17,11:32,27.55568,-82.73988,0,"LBSL,BASH,FUDD,JGLD,ATMM,JGL2","FUDD joined animals from previous sighting, one other may have joined. No boats, lines or crab pots.",0,0,0,0
44090,01-Apr-14,7707,23,Photo-id (Pop Mon),Photo-id (Pop Mon),12:00,12:22,27.54658,-82.65184,0,"RTMW,TDTC,ULY2,RTM4,RTM5","Animals are spread out. Calf initially 100 yards away from mom. RTMW and kids joined and traveled east. Fourth dolphin traveled away, unknown direction. No boats, lines or crab pots.",0,0,0,0
44091,01-Apr-14,7707,24,Photo-id (Pop Mon),Photo-id (Pop Mon),12:43,12:50,27.56294,-82.58002,0,"C991,F190,YANK,C912","C991 chuffing. Lines-8, Boats-3, Crab pots-0. AO: commorant, royal tern.",3,8,0,0
44092,01-Apr-14,7707,25,Photo-id (Pop Mon),Photo-id (Pop Mon),14:43,14:58,27.49011,-82.69865,L,"FB27,F196,F268,F284","Island Pearl and another rental deck boat harassing dolphins as sighting started. Boats left shortly after sighting began. Boats-8, Lines-0, Crab pots-0.",8,0,0,1
44093,01-Apr-14,7707,26,Photo-id (Pop Mon),Photo-id (Pop Mon),15:21,15:32,27.44219,-82.68452,L,"F133,F232,F197,F227,F241,F245,F243","As sighting began, Island Pearl, deckboat, and cabin cruiser harassing dolphins.  During sighitng another small recreational boat and 2 jetskis harassed dolphins. 1331 social with F133. F227 chuffing. Dolphins pretty much staying in same place swimming ag",13,0,0,1
44094,01-Apr-14,7707,27,Photo-id (Pop Mon),Photo-id (Pop Mon),16:29,16:32,27.40331,-82.61973,0,F233,"No boats, lines or crab pots.",0,0,0,0
44095,01-Apr-14,7708,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:33,9:40,27.34808,-82.55514,0,"B053,DABL,DAB2,B531","Boats-0, Lines-0, Crab pots-4",0,0,4,0
44096,01-Apr-14,7708,42,Photo-id (Pop Mon),Photo-id (Pop Mon),9:47,9:57,27.36128,-82.56311,X,IKN2,"Dolphin repeatedly fluke out diving near crab pot. Boats-0, Lines-0, Crab pots-2.",0,0,2,0
44097,01-Apr-14,7708,43,Photo-id (Pop Mon),Photo-id (Pop Mon),10:28,10:33,27.40764,-82.63409,0,"F237,F276,F142,F239","Boats-2, Lines-3, Crab pots-0",2,3,0,0
44098,01-Apr-14,7708,44,Photo-id (Pop Mon),Photo-id (Pop Mon),11:02,11:17,27.44478,-82.66974,0,F282,"Boats-5, Lines-3, Crab pots-13",5,3,13,0
44099,01-Apr-14,7708,45,Photo-id (Pop Mon),Photo-id (Pop Mon),11:25,11:38,27.45127,-82.66747,0,"FB54,FB11,FB55,F282,C548,C555,C114","F282 repeatedly tail slapping in very shallow water. Resembles kurplunking. F282, C114 and C555 are socializing. C548 riding off Bob's bow. Boats-2, Lines-0, Crab pots-0.",2,0,0,0
44100,01-Apr-14,7708,46,Photo-id (Pop Mon),Photo-id (Pop Mon),12:01,12:02,27.47927,-82.67966,0,F274,"F274 swimming amongst a large group of manatees. No boats, lines or crab pots. AO:about 21 manatees",0,0,0,0
44101,01-Apr-14,7708,47,Photo-id (Pop Mon),Photo-id (Pop Mon),13:37,13:40,27.47843,-82.69369,L,"FB27,F196,F268,F284","Captain Kathe approaching dolphins within 6m. Boats-7, Lines-4, Crab pots-0",7,4,0,1
44102,01-Apr-14,7708,48,Photo-id (Pop Mon),Photo-id (Pop Mon),14:04,14:12,27.50936,-82.70901,0,"FB07,F178,F188,F179","SG1: FB07, SG2: F178, F188 and F179 socializing. No boats, lines or crabpots.",0,0,0,0
44103,01-Apr-14,7708,49,Photo-id (Pop Mon),Photo-id (Pop Mon),14:43,14:56,27.52918,-82.70476,0,"F114,F220","Resps recorded for F220. Boats-6, Lines-0, Crab pots-0",6,0,0,0
44104,01-Apr-14,7708,50,Photo-id (Pop Mon),Photo-id (Pop Mon),16:18,16:27,27.34864,-82.59534,0,"FB87,FB20,F155,FB02,F236,F258,C874,1556","SG1: FB20, FB87, C874 and F258. SG2: FB02, F236. SG3: F155 and 1556. SG2 and SG3 joined, socializing. 0 = F155 kurplunking. Boats-3, Lines-0, Crab pots-0",3,0,0,0
44105,01-Apr-14,7708,51,Photo-id (Pop Mon),Photo-id (Pop Mon),16:42,16:56,27.33425,-82.58173,0,"FB92,F128,F109,F238,1092,1253","Dolphins orienting into outgoing tide under the bridge. F125 not seen, but 1253 disappeared during sighting. Boats-5, Lines-3, Crab pots-0.",5,3,0,0
44106,02-Apr-14,7709,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:06,9:12,27.33151,-82.57414,0,"F131,1317","Boats-1, Lines-0, Crab pots-6",1,0,6,0
44107,02-Apr-14,7709,22,Photo-id (Pop Mon),Photo-id (Pop Mon),9:36,9:50,27.35791,-82.55743,0,"F199,1992","1992 is pinwheeling and has fish in mouth. 1992 is fish tossing. F199 and 1992 are separated by 100-200m. Boats-0, Lines-0, Crab pots-4",0,0,4,0
44108,02-Apr-14,7709,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:11,10:21,27.41194,-82.59341,0,,"No boats, lines of crab pots.",0,0,0,0
44109,02-Apr-14,7709,24,Photo-id (Pop Mon),Photo-id (Pop Mon),10:27,11:14,27.4213,-82.60819,A,"FB27,F237,F182,C834,F276,F178,F188,F142,F196,PHIL,F268,F179,MTBG,F239","One animal is side breaching. Whistling heard from boat. At least C834, F142 patrolling but more animals also near fishing boat. Lost at least one subgroup of animals in the beginning of the sighting. Boats-3, Lines-5, Crab pots-14.",3,5,14,1
44110,02-Apr-14,7709,25,Photo-id (Pop Mon),Photo-id (Pop Mon),11:26,11:38,27.41545,-82.61933,0,"FB20,FB02,F236,F258","SG1: FB02 SG2: FB20, F236, F258. Boats-1, Lines-0, Crab pots-5.",1,0,5,0
44111,02-Apr-14,7709,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:06,12:18,27.4314,-82.64168,0,"F113,F133,F173,F245,1134","Boats-0, Lines-0, Crab pots-5",0,0,5,0
44112,02-Apr-14,7709,27,Photo-id (Pop Mon),Photo-id (Pop Mon),12:22,12:27,27.43459,-82.64201,0,F278,"Boats-0, Lines-0, Crab pots-2",0,0,2,0
44113,02-Apr-14,7709,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:09,13:18,27.47803,-82.68349,0,"FB54,FB33,FB55,F274,C548,C555,C330","SG1: FB33, C330 and F274. SG2: FB55, C555, FB54 and C548. Boats-1, Lines-0, Crab pots-7.",1,0,7,0
44114,02-Apr-14,7709,29,Photo-id (Pop Mon),Photo-id (Pop Mon),14:39,15:01,27.49812,-82.69932,X,"FB28,F165,F220","SG1: FB28 SG2: F220 and F165. Ten min of resps on FB28. Attempted resps on F220, but too far away. X=2 boats followed FB28 closely for a brief time, but not overt harassment. Boats-8 (1 charter boat), Lines-0, Crab pots-0.",8,0,0,1
44115,02-Apr-14,7709,30,Photo-id (Pop Mon),Photo-id (Pop Mon),15:04,15:12,27.50058,-82.70295,0,"FB28,FB54,FB33,FB55,C548,C555,C330","FB28 briefly joined group and then left again. Boats-2, Lines-0, Crab pots-0.",2,0,0,0
44116,02-Apr-14,7709,31,Photo-id (Pop Mon),Photo-id (Pop Mon),16:25,16:38,27.35023,-82.5643,0,"F207,1315,F266,1753","Blowing bubbles near motor of Fregata. Very social, at least one penis seen. Lots of rubbing…etc. No boats, lines or crab pots.",0,0,0,0
44117,02-Apr-14,7709,32,Photo-id (Pop Mon),Photo-id (Pop Mon),16:46,16:52,27.33586,-82.56773,0,"F178,F188,F179","No boats, lines or crab pots.",0,0,0,0
44118,02-Apr-14,7710,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:33,9:39,27.32928,-82.59438,0,"FB92,F128,F109,1092","No boats, lines and crab pots.",0,0,0,0
44119,02-Apr-14,7710,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:57,11:09,27.54506,-82.64132,"A,X","F149,ULY2","Other = F149 and ULY2 actively patrolling fishing vessel with two lines. Third small animal prob feeding approx 75-100m away, no photos. X=unable to determine if scavenging or depredating. Third animal not associated with fishing vessel, no photos. Fisher",5,2,-999,0
44120,02-Apr-14,7710,43,Photo-id (Pop Mon),Photo-id (Pop Mon),11:25,11:40,27.54969,-82.6053,0,"F141,1414","Boats-2, Lines-3, Crab pots-0.",2,3,0,0
44121,02-Apr-14,7710,44,Photo-id (Pop Mon),Photo-id (Pop Mon),12:12,12:29,27.52284,-82.61189,0,"F126,F162,WENT","Boats-5, Lines-0, Crab pots-4.",5,0,4,0
44122,02-Apr-14,7710,45,Photo-id (Pop Mon),Photo-id (Pop Mon),12:40,12:49,27.51003,-82.58157,0,"F223,F225,2253,2231","Pretty sure we saw 2151 at beginning of sighting, don't think we got any photos. SG1: 2151, SG2: F225, 2253, F223, 2231. No boats, lines or crab pots.",0,0,0,0
44123,02-Apr-14,7710,46,Photo-id (Pop Mon),Photo-id (Pop Mon),15:04,15:11,27.43434,-82.67331,L,"FB65,F197,F246,F272,F280,C655,F243","Animals seen leaping and socializing in ICW with 3 rec boats closely pursuing. A large yacht passed and dolphins surfed the wake briefly, ending right beside us. The 3 pursuing vessels continued and crowded our vessel and nearly collided with us. We asked",5,0,0,1
44124,02-Apr-14,7710,47,Photo-id (Pop Mon),Photo-id (Pop Mon),16:16,16:30,27.3924,-82.631,0,"F131,1317","Play= calf rolling around at surface playing with a blade of seagrass. No boats, lines or crab pots.",0,0,0,0
44125,04-Apr-14,7711,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:28,9:41,27.33487,-82.57079,0,"F175,F207,F247","Boats-1, Lines-0, Crab pots-0.",1,0,0,0
44126,04-Apr-14,7711,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:22,10:36,27.274,-82.57256,0,"F153,FB15","F153 chuffing. Boats-6 (FWC boat passed twice), Lines-8, Crab pots-999.",6,8,-999,0
44127,04-Apr-14,7711,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:24,11:26,27.31001,-82.55862,0,FB78,"Boats-3, Lines-0, Crab pots-0.",3,0,0,0
44128,04-Apr-14,7711,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:33,11:56,27.31253,-82.56804,0,"F153,FB15,1753","SG1: FB15, F153. SG2: 1753. SG3: 2 unknown dolphins (no pics). FB15 and F153 were traveling towards two unidentified animals near sea wall (west side of Otter Key bridge). All animals traveled under bridge. We lost them to help a stranded jet skier. Boats",0,0,3,0
44129,06-Apr-14,7712,21,Opportunistic,Opportunistic,17:49,18:04,27.33175,-82.57803,0,"FB79,C798","Dolphins swam withing body length of kayak fishing with 1 line and did not interact. Ski-a-rees boat running at fast speed back and forth along west channel of City Island grass flats very fast, teaching kids how to ski bare foot. Boats-2, Crab pots-0, Li",2,0,1,1
44130,06-Apr-14,7712,22,Opportunistic,Opportunistic,18:29,18:36,27.32235,-82.57573,0,1316,"Fish toss. No boats, lines or crab pots.",0,0,0,0
44131,10-Apr-14,7713,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:42,10:03,27.31034,-82.58243,0,"F153,FB15,FB25,F175,F211,YOKE,F264,B207,C258,F247","SG1: F264, B207, FB25, C258, F211, YOKE, FB15, F153. SG2: F175, 1754. B207 is likely a male. Boats-1, Lines-0, Crab pots-4.",1,0,4,0
44132,10-Apr-14,7713,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:58,11:15,27.11845,-82.47315,0,"F108,BRD3,SCS1,VCRO,GPHK","SG1: SCS1, F108, CL-5112. SG2: BRD3, BCRO. Boats-2, Lines-4, Crab pots-4.",2,4,4,0
44133,10-Apr-14,7713,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:39,12:07,27.11227,-82.47038,L,"F114,LNLD,SCS1,OIEA,WLET,SCS2,TNBP,LNL1,KRSN,VCRO,GPHK","Rec boat was harassing dolphins as we approached but left area once we started our sighting. Boats-14, Lines-0, Crab pots-1.",14,0,1,1
44134,10-Apr-14,7713,24,Photo-id (Pop Mon),Photo-id (Pop Mon),13:06,13:11,27.15698,-82.48139,0,FB35,"FB35 milling near rec fishing boat. No HI observered. Boats-4, Lines-3, Crab pots-unknown.",4,3,-999,1
44135,10-Apr-14,7713,25,Photo-id (Pop Mon),Photo-id (Pop Mon),14:41,14:45,27.26707,-82.54041,0,"FB25,F264,C258","Boats-3, Lines and Crab pots-0.",3,0,0,0
44136,10-Apr-14,7713,26,Photo-id (Pop Mon),Photo-id (Pop Mon),15:46,15:51,27.31336,-82.56506,0,"FB79,C798","Boats-21 (1 boat, 18 kayaks, 2 paddleboards), Lines-0, Crab pots-1.",21,0,1,1
44137,10-Apr-14,7714,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:32,9:38,27.37539,-82.57265,0,"FB65,C655","Boats-2, Lines-3, Crab pots-0.",2,3,0,0
44138,10-Apr-14,7714,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:12,10:21,27.41115,-82.64198,0,"F241,F233","F233 fish toss. Boats, lines and crab pots-0.",0,0,0,0
44139,10-Apr-14,7714,43,Photo-id (Pop Mon),Photo-id (Pop Mon),11:01,11:08,27.47918,-82.68601,X,"FB54,FB33,FB07,FB55,F113,F197,F278,F274,C548,C555,F243,1134,C330","Mr. Toad began plowing when they saw dolphins and got the dolphins to ride the stern wake. Boats-2, Lines-0, Crab pots-0.",2,0,0,0
44140,10-Apr-14,7714,44,Photo-id (Pop Mon),Photo-id (Pop Mon),11:21,11:25,27.47984,-82.67934,0,"F151,1511","Boats-1, Lines-1, Crab pots-0.",1,1,0,0
44141,10-Apr-14,7714,45,Photo-id (Pop Mon),Photo-id (Pop Mon),11:26,11:28,27.47997,-82.67942,0,"F215,2152","Boats-1, Lines-1, Crab pots-0.",1,1,0,0
44142,10-Apr-14,7714,46,Photo-id (Pop Mon),Photo-id (Pop Mon),12:57,13:04,27.49412,-82.69568,0,"FB33,FB55,C555,C330","Boats-6, Lines-0, Crab pots-2.",6,0,2,0
44143,10-Apr-14,7714,47,Photo-id (Pop Mon),Photo-id (Pop Mon),13:10,13:15,27.49766,-82.69897,0,,"Man cast netting from bridge. Animal surfaced one time, we could not relocate. No boats or crab pots. 1 line (the castnet).",0,1,0,1
44144,10-Apr-14,7714,48,Photo-id (Pop Mon),Photo-id (Pop Mon),14:13,14:24,27.46933,-82.69243,0,"F278,F274","Boats-5, Lines-0, Crab pots-9.",5,0,9,0
44145,10-Apr-14,7714,49,Photo-id (Pop Mon),Photo-id (Pop Mon),14:26,14:34,27.47202,-82.69303,0,"FB27,F196,F268,F284","Boats-12 (2 jetskis), Lines-0, Crab pots-5.",12,0,5,1
44146,10-Apr-14,7714,50,Photo-id (Pop Mon),Photo-id (Pop Mon),14:45,14:51,27.44674,-82.68697,L,"FB65,C655","Yolo Adventures Florida Fun Tours approached within 10m. Changed headings to pursue animals and approached our vessel head on within 10m in attempt to pursue dolphins. Boats-8, Lines-2, Crab pots-0.",8,2,0,1
44147,10-Apr-14,7714,51,Photo-id (Pop Mon),Photo-id (Pop Mon),14:52,14:58,27.44599,-82.68735,"L,I",,"2 animals seen surfacing two times. Yolo Adventures boat manuevered directly towards them. People on anchored private rec vessel putting hands in water, attempting to attact. Lost dolphins in boat traffic, no photos. Boats-4, Lines-3, Crab pots-0.",4,3,0,1
44148,10-Apr-14,7714,52,Photo-id (Pop Mon),Photo-id (Pop Mon),15:09,15:19,27.43992,-82.67616,0,,"Single animal began milling around seagrass very infrequent surfacings. No boats, lines or crab pots.",0,0,0,0
44149,10-Apr-14,7714,53,Photo-id (Pop Mon),Photo-id (Pop Mon),15:25,15:43,27.43191,-82.67027,"L,H,I","FB90,F133,F241,F270,F245",An excessive amount of vessel harassment occuring during sighting. Two rental jetskis were the worst offenders. Attempted provisioning by a fisherman- threw a ladyfish directly towards the dolphin group. See field notes for more info (attached and on serv,30,0,2,1
44150,11-Apr-14,7715,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:41,10:51,27.52217,-82.74054,0,"CTS4,HBM3","Boats-2 (2 jetskis), Lines-0, Crab pots-0. AO=fregate birds and royal terns.",2,0,0,1
44151,11-Apr-14,7715,22,Photo-id (Pop Mon),Photo-id (Pop Mon),11:30,11:40,27.55916,-82.70351,0,"2DOT,TYRN,HORN","No boats, lines or crab pots.",0,0,0,0
44152,11-Apr-14,7715,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:53,12:15,27.55334,-82.672,0,"CIER,LISA,RZLR,GIBB,TRNR,BNKP,CL-5449,FRNZ","Multiple penises observed. Juvenile group. No boats, lines or crab pots.",0,0,0,0
44153,11-Apr-14,7715,24,Photo-id (Pop Mon),Photo-id (Pop Mon),12:39,13:03,27.54878,-82.59751,0,"LNPF,F217,C911","LNPF jumping in large boat wake. Boats-2 (1=FWC research), Lines-0, Crab pots-0.",2,0,0,1
44154,11-Apr-14,7715,25,Photo-id (Pop Mon),Photo-id (Pop Mon),13:11,13:21,27.5545,-82.59709,0,"F185,F249","Boats, lines, crab pots=0.",0,0,0,0
44155,11-Apr-14,7715,26,Photo-id (Pop Mon),Photo-id (Pop Mon),13:46,13:51,27.54421,-82.60339,0,"LNPF,F217,C911","Boats-1, Lines-0, Crab pots-0. AO=fregate bird.",1,0,0,0
44156,11-Apr-14,7715,27,Photo-id (Pop Mon),Photo-id (Pop Mon),15:19,15:32,27.47813,-82.69662,0,"F148,F222,F197,F243","F222 chuffing. Boats-6, Lines-0, Crab pots-4.",6,0,4,0
44157,11-Apr-14,7716,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:48,10:00,27.26327,-82.56264,0,LLLN,Could not get close for good photos. Poss HVMS. No boats or lines. Crab pots-2.,0,0,2,0
44158,11-Apr-14,7716,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:04,10:10,27.26439,-82.55877,0,"FB87,C874","No boats, lines or crab pots",0,0,0,0
44159,11-Apr-14,7716,43,Photo-id (Pop Mon),Photo-id (Pop Mon),11:12,11:24,27.09851,-82.46227,0,"SCS1,WLET,SCS2,GPHK","At the beginning of sighting, dolphin swam past and very close to 2 fitness swimmers. No interaction. Boats-0, Lines-0, Crab pots-3.",0,0,0,0
44160,11-Apr-14,7716,44,Photo-id (Pop Mon),Photo-id (Pop Mon),13:19,13:27,27.25327,-82.53072,0,"F153,FB15,F108","Boats-5, Lines-0, Crab pots-3.",5,0,3,0
44161,11-Apr-14,7716,45,Photo-id (Pop Mon),Photo-id (Pop Mon),14:10,14:20,27.31829,-82.55423,0,"1315,1753,C935","Boats-10, Lines-0, Crab pots=11.",10,0,11,0
44162,11-Apr-14,7716,46,Photo-id (Pop Mon),Photo-id (Pop Mon),14:27,14:30,27.31471,-82.55055,0,FB78,"Boats-12, Lines-0, Crab pots-0.",12,0,0,0
44163,11-Apr-14,7716,47,Photo-id (Pop Mon),Photo-id (Pop Mon),15:25,15:40,27.32248,-82.57246,0,"FB79,C798","Seawall feeding. Boats-2, Lines-1, Crab pots-1.",2,1,1,0
44164,14-Apr-14,7717,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:21,10:30,27.22885,-82.5269,0,"LNLD,LNL1","No boats, lines. Crab pots-3. AO= fregate bird.",0,0,3,0
